ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764061299114,15.447,17.658,5.589,0.776,0.645,0.263,0.092
1764061299303,15.447,17.658,5.589,0.775,0.645,0.263,0.092
1764061300011,15.958,18.426,5.799,0.776,0.646,0.265,0.093
1764061300259,15.447,17.658,5.589,0.776,0.646,0.266,0.092
1764061301114,14.939,16.903,5.381,0.777,0.646,0.267,0.093
1764061301652,15.958,18.426,5.799,0.777,0.646,0.268,0.094
1764061301800,14.435,16.161,5.176,0.775,0.645,0.268,0.093
1764061302274,14.435,16.161,5.176,0.776,0.646,0.268,0.094
1764061302551,14.435,16.161,5.176,0.776,0.646,0.269,0.093
1764061302846,15.447,17.658,5.589,0.777,0.645,0.269,0.093
1764061303448,14.939,16.903,5.381,0.776,0.646,0.269,0.094
1764061303729,16.991,20.002,6.227,0.777,0.646,0.27,0.093
1764061304321,14.939,16.903,5.381,0.776,0.646,0.27,0.093
1764061304737,14.939,16.903,5.381,0.776,0.646,0.271,0.093
1764061305246,14.939,16.903,5.381,0.775,0.646,0.272,0.094
1764061305639,14.939,16.903,5.381,0.775,0.645,0.271,0.094
1764061305849,15.447,17.658,5.589,0.776,0.646,0.272,0.094
1764061306127,15.447,17.658,5.589,0.776,0.646,0.273,0.094
1764061306942,14.939,16.903,5.381,0.776,0.646,0.272,0.094
1764061307285,15.447,17.658,5.589,0.775,0.645,0.273,0.093
1764061307518,15.447,17.658,5.589,0.775,0.645,0.273,0.093
1764061307709,14.939,16.903,5.381,0.775,0.646,0.274,0.093
1764061307964,14.939,16.903,5.381,0.775,0.646,0.274,0.093
1764061308280,15.958,18.426,5.799,0.775,0.645,0.274,0.093
1764061308550,14.435,16.161,5.176,0.776,0.646,0.274,0.093
1764061309047,14.939,16.903,5.381,0.774,0.646,0.274,0.092
1764061309668,16.473,19.207,6.012,0.775,0.646,0.274,0.092
1764061310409,15.447,17.658,5.589,0.775,0.646,0.274,0.093
1764061310781,16.473,19.207,6.012,0.774,0.646,0.275,0.092
1764061311339,15.447,17.658,5.589,0.774,0.646,0.274,0.092
1764061311921,15.447,17.658,5.589,0.774,0.647,0.274,0.092
1764061312225,14.939,16.903,5.381,0.774,0.646,0.274,0.092
1764061312786,15.958,18.426,5.799,0.774,0.647,0.275,0.092
1764061313869,15.447,17.658,5.589,0.774,0.646,0.276,0.092
1764061314235,15.958,18.426,5.799,0.774,0.647,0.275,0.091
1764061316917,16.473,19.207,6.012,0.773,0.647,0.275,0.091
1764061326676,21.26,26.813,8.027,0.77,0.648,0.275,0.088
1764061327228,18.567,22.461,6.885,0.77,0.647,0.274,0.088
1764061339640,21.26,26.813,8.027,0.768,0.648,0.27,0.084
1764061340451,18.567,22.461,6.885,0.768,0.648,0.269,0.084
1764061352125,20.715,25.917,7.794,0.762,0.648,0.265,0.082
1764061352598,18.038,21.628,6.663,0.761,0.648,0.265,0.081
1764061353560,15.447,17.658,5.589,0.761,0.648,0.265,0.081
1764061354929,16.473,19.207,6.012,0.762,0.648,0.265,0.081
1764061355333,16.991,20.002,6.227,0.761,0.648,0.264,0.081
1764061355588,14.939,16.903,5.381,0.761,0.648,0.264,0.081
1764061356103,14.435,16.161,5.176,0.761,0.648,0.264,0.081
1764061356740,15.447,17.658,5.589,0.761,0.648,0.264,0.081
1764061358489,15.958,18.426,5.799,0.761,0.648,0.264,0.081
1764061358789,17.513,20.809,6.444,0.759,0.648,0.263,0.08
1764061360306,14.939,16.903,5.381,0.761,0.649,0.264,0.081
1764061360398,16.991,20.002,6.227,0.76,0.649,0.263,0.08
1764061360662,12.944,14.014,4.575,0.76,0.648,0.263,0.08
1764061361614,14.435,16.161,5.176,0.76,0.648,0.263,0.08
1764061362083,16.473,19.207,6.012,0.759,0.649,0.263,0.08
1764061363111,13.934,15.432,4.973,0.759,0.649,0.263,0.08
1764061363482,18.038,21.628,6.663,0.761,0.649,0.262,0.08
1764061363764,14.939,16.903,5.381,0.759,0.648,0.262,0.08
1764061364022,14.939,16.903,5.381,0.759,0.648,0.262,0.079
1764061364385,14.435,16.161,5.176,0.758,0.648,0.262,0.08
1764061365272,14.435,16.161,5.176,0.759,0.648,0.262,0.079
1764061365766,14.939,16.903,5.381,0.758,0.649,0.262,0.079
1764061366728,16.473,19.207,6.012,0.759,0.648,0.261,0.079
1764061366898,15.958,18.426,5.799,0.758,0.648,0.261,0.079
1764061368310,14.939,16.903,5.381,0.757,0.648,0.261,0.079
1764061369261,16.991,20.002,6.227,0.757,0.649,0.261,0.079
1764061370285,15.447,17.658,5.589,0.757,0.649,0.261,0.078
1764061370580,15.958,18.426,5.799,0.757,0.649,0.26,0.078
1764061371117,15.447,17.658,5.589,0.757,0.649,0.26,0.078
1764061371611,14.939,16.903,5.381,0.757,0.649,0.26,0.078
1764061372993,14.435,16.161,5.176,0.757,0.648,0.26,0.078
1764061373472,16.473,19.207,6.012,0.757,0.648,0.26,0.078
1764061373932,16.991,20.002,6.227,0.757,0.648,0.26,0.078
1764061375065,14.939,16.903,5.381,0.756,0.648,0.26,0.078
1764061376464,15.958,18.426,5.799,0.757,0.649,0.259,0.077
1764061376668,16.991,20.002,6.227,0.757,0.649,0.259,0.078
1764061377488,13.934,15.432,4.973,0.757,0.649,0.26,0.078
1764061378638,14.939,16.903,5.381,0.757,0.649,0.26,0.078
1764061379752,16.473,19.207,6.012,0.756,0.649,0.259,0.078
1764061380234,16.473,19.207,6.012,0.756,0.648,0.259,0.077
1764061381314,13.437,14.716,4.773,0.756,0.65,0.259,0.077
1764061382444,15.958,18.426,5.799,0.756,0.649,0.259,0.077
1764061385462,16.473,19.207,6.012,0.756,0.649,0.259,0.078
1764061386198,18.038,21.628,6.663,0.756,0.649,0.258,0.077
1764061386685,16.991,20.002,6.227,0.755,0.649,0.258,0.076
1764061387901,15.447,17.658,5.589,0.756,0.65,0.258,0.077
1764061389213,18.567,22.461,6.885,0.754,0.649,0.258,0.077
1764061429914,19.634,24.164,7.335,0.745,0.648,0.247,0.07
1764061430583,14.939,16.903,5.381,0.745,0.648,0.246,0.07
1764061431421,14.939,16.903,5.381,0.743,0.648,0.245,0.069
1764061431611,14.435,16.161,5.176,0.742,0.647,0.244,0.069
1764061431969,13.934,15.432,4.973,0.742,0.647,0.244,0.069
1764061432353,12.944,14.014,4.575,0.743,0.647,0.244,0.069
1764061433687,14.435,16.161,5.176,0.742,0.647,0.243,0.068
1764061435228,14.939,16.903,5.381,0.741,0.648,0.242,0.068
1764061435932,15.958,18.426,5.799,0.738,0.647,0.238,0.066
1764061448378,19.099,23.306,7.109,0.734,0.647,0.228,0.063
1764061448950,16.473,19.207,6.012,0.733,0.648,0.225,0.062
1764061449794,12.944,14.014,4.575,0.732,0.648,0.225,0.061
1764061450337,14.939,16.903,5.381,0.73,0.647,0.222,0.06
1764061451930,13.934,15.432,4.973,0.729,0.648,0.222,0.06
1764061454971,15.447,17.658,5.589,0.729,0.647,0.22,0.06
1764061455830,16.473,19.207,6.012,0.727,0.646,0.218,0.059
1764061457131,13.934,15.432,4.973,0.727,0.647,0.218,0.059
1764061458082,13.934,15.432,4.973,0.727,0.646,0.218,0.059
1764061459547,14.939,16.903,5.381,0.727,0.646,0.218,0.059
1764061459750,15.447,17.658,5.589,0.729,0.647,0.219,0.06
1764061460320,12.944,14.014,4.575,0.729,0.646,0.219,0.06
1764061461706,12.455,13.325,4.379,0.73,0.647,0.219,0.06
1764061463592,13.934,15.432,4.973,0.73,0.646,0.219,0.06
1764061464532,15.447,17.658,5.589,0.73,0.646,0.218,0.059
1764061464606,14.435,16.161,5.176,0.729,0.646,0.218,0.058
1764061464723,11.969,12.65,4.186,0.729,0.646,0.218,0.059
1764061465577,11.969,12.65,4.186,0.727,0.645,0.218,0.059
1764061466029,12.944,14.014,4.575,0.726,0.646,0.217,0.058
1764061466483,12.944,14.014,4.575,0.726,0.646,0.217,0.058
1764061466871,13.934,15.432,4.973,0.725,0.646,0.217,0.058
1764061467534,12.944,14.014,4.575,0.725,0.646,0.217,0.058
1764061467733,12.455,13.325,4.379,0.724,0.645,0.215,0.057
1764061468377,12.944,14.014,4.575,0.723,0.646,0.215,0.057
1764061468563,12.455,13.325,4.379,0.721,0.645,0.215,0.057
1764061469398,12.455,13.325,4.379,0.721,0.645,0.213,0.057
1764061469492,12.944,14.014,4.575,0.72,0.646,0.213,0.056
1764061469974,11.969,12.65,4.186,0.72,0.646,0.212,0.056
1764061470411,12.455,13.325,4.379,0.721,0.645,0.213,0.056
1764061470810,11.969,12.65,4.186,0.72,0.645,0.212,0.056
1764061471008,12.455,13.325,4.379,0.72,0.645,0.212,0.056
1764061471761,12.944,14.014,4.575,0.72,0.645,0.211,0.056
1764061472226,12.455,13.325,4.379,0.72,0.645,0.211,0.056
1764061472478,13.437,14.716,4.773,0.721,0.646,0.211,0.056
1764061473172,12.944,14.014,4.575,0.721,0.645,0.21,0.056
1764061473906,12.455,13.325,4.379,0.72,0.644,0.21,0.056
1764061485404,18.038,21.628,6.663,0.718,0.644,0.205,0.055
1764061486171,14.939,16.903,5.381,0.717,0.644,0.204,0.055
1764061486644,12.944,14.014,4.575,0.718,0.644,0.204,0.055
1764061486831,11.488,11.989,3.996,0.717,0.644,0.204,0.056
1764061528801,18.038,21.628,6.663,0.723,0.64,0.198,0.055
1764061529088,14.939,16.903,5.381,0.723,0.64,0.198,0.055
1764061530032,11.969,12.65,4.186,0.724,0.64,0.198,0.055
1764061530797,11.969,12.65,4.186,0.725,0.64,0.198,0.055
1764061531176,13.934,15.432,4.973,0.724,0.64,0.198,0.055
1764061531728,12.455,13.325,4.379,0.725,0.64,0.198,0.055
1764061532117,11.488,11.989,3.996,0.725,0.64,0.198,0.055
1764061533138,11.969,12.65,4.186,0.724,0.637,0.198,0.055
1764061534670,12.944,14.014,4.575,0.724,0.64,0.198,0.055
1764061535426,14.435,16.161,5.176,0.723,0.636,0.197,0.055
1764061535601,13.437,14.716,4.773,0.724,0.636,0.197,0.055
1764061535898,12.455,13.325,4.379,0.724,0.636,0.197,0.055
1764061536639,11.488,11.989,3.996,0.724,0.636,0.197,0.055
1764061536925,12.455,13.325,4.379,0.724,0.636,0.197,0.055
1764061537194,12.455,13.325,4.379,0.724,0.636,0.197,0.055
1764061537534,11.488,11.989,3.996,0.725,0.637,0.197,0.055
1764061537892,11.969,12.65,4.186,0.724,0.637,0.197,0.055
1764061538569,11.969,12.65,4.186,0.725,0.637,0.197,0.055
1764061538971,11.969,12.65,4.186,0.725,0.637,0.197,0.056
1764061539808,12.455,13.325,4.379,0.725,0.636,0.197,0.055
1764061540356,13.437,14.716,4.773,0.723,0.636,0.197,0.055
1764061540584,12.455,13.325,4.379,0.724,0.636,0.196,0.055
1764061541315,11.488,11.989,3.996,0.723,0.636,0.197,0.055
1764061541985,12.455,13.325,4.379,0.723,0.636,0.197,0.055
1764061542549,12.455,13.325,4.379,0.724,0.635,0.197,0.055
1764061542806,13.437,14.716,4.773,0.724,0.635,0.196,0.056
1764061543569,11.969,12.65,4.186,0.725,0.635,0.196,0.055
1764061543970,11.488,11.989,3.996,0.725,0.636,0.196,0.055
1764061544237,13.437,14.716,4.773,0.725,0.635,0.196,0.056
1764061545506,11.969,12.65,4.186,0.726,0.636,0.197,0.055
1764061545976,13.437,14.716,4.773,0.725,0.635,0.196,0.056
1764061547102,11.969,12.65,4.186,0.726,0.635,0.197,0.056
1764061547429,13.934,15.432,4.973,0.726,0.636,0.197,0.055
1764061548034,11.969,12.65,4.186,0.725,0.635,0.196,0.056
1764061548843,11.01,11.341,3.808,0.727,0.634,0.197,0.056
1764061549210,12.944,14.014,4.575,0.726,0.635,0.197,0.056
1764061550007,12.455,13.325,4.379,0.727,0.635,0.196,0.056
1764061550478,12.944,14.014,4.575,0.726,0.635,0.197,0.056
1764061551097,12.944,14.014,4.575,0.727,0.634,0.196,0.056
1764061551530,12.455,13.325,4.379,0.726,0.635,0.196,0.055
1764061552004,11.969,12.65,4.186,0.726,0.634,0.196,0.056
1764061552328,11.969,12.65,4.186,0.725,0.634,0.196,0.056
1764061552665,11.969,12.65,4.186,0.726,0.634,0.197,0.056
1764061552851,11.969,12.65,4.186,0.726,0.634,0.197,0.056
1764061553421,11.488,11.989,3.996,0.726,0.634,0.196,0.056
1764061554349,12.944,14.014,4.575,0.726,0.634,0.196,0.056
1764061554720,12.944,14.014,4.575,0.726,0.634,0.196,0.056
1764061555092,12.455,13.325,4.379,0.726,0.634,0.196,0.056
1764061555750,11.488,11.989,3.996,0.726,0.634,0.196,0.056
1764061556309,12.944,14.014,4.575,0.726,0.634,0.197,0.056
1764061559246,12.455,13.325,4.379,0.726,0.634,0.196,0.056
1764061570945,18.038,21.628,6.663,0.725,0.632,0.195,0.055
1764061573205,15.958,18.426,5.799,0.722,0.632,0.194,0.055
1764061575461,15.447,17.658,5.589,0.722,0.631,0.193,0.056
1764061576798,14.939,16.903,5.381,0.722,0.631,0.194,0.056
1764061577643,14.435,16.161,5.176,0.722,0.631,0.193,0.056
1764061578156,13.437,14.716,4.773,0.722,0.631,0.193,0.056
1764061578469,12.944,14.014,4.575,0.722,0.631,0.192,0.056
1764061578650,11.01,11.341,3.808,0.722,0.631,0.192,0.056
1764061579531,11.969,12.65,4.186,0.722,0.631,0.192,0.056
1764061579940,12.944,14.014,4.575,0.723,0.631,0.193,0.056
1764061580565,12.455,13.325,4.379,0.722,0.63,0.193,0.056
1764061581112,11.969,12.65,4.186,0.722,0.631,0.192,0.056
1764061582060,12.944,14.014,4.575,0.723,0.63,0.193,0.056
1764061582507,12.455,13.325,4.379,0.722,0.63,0.192,0.056
1764061582954,13.437,14.716,4.773,0.722,0.63,0.192,0.056
1764061583564,11.969,12.65,4.186,0.722,0.63,0.192,0.056
1764061584013,11.969,12.65,4.186,0.722,0.631,0.192,0.056
1764061584851,12.455,13.325,4.379,0.722,0.63,0.192,0.056
1764061585289,13.437,14.716,4.773,0.721,0.63,0.192,0.056
1764061585778,12.944,14.014,4.575,0.721,0.63,0.192,0.056
1764061586541,12.455,13.325,4.379,0.722,0.629,0.191,0.056
1764061586887,12.455,13.325,4.379,0.722,0.63,0.192,0.056
1764061587474,12.944,14.014,4.575,0.721,0.629,0.191,0.055
1764061588201,11.969,12.65,4.186,0.722,0.629,0.191,0.055
1764061588777,12.455,13.325,4.379,0.721,0.63,0.191,0.055
1764061589384,11.969,12.65,4.186,0.721,0.63,0.191,0.056
1764061590117,13.437,14.716,4.773,0.721,0.629,0.191,0.056
1764061590533,12.455,13.325,4.379,0.721,0.629,0.191,0.056
1764061590945,12.455,13.325,4.379,0.722,0.629,0.191,0.056
1764061591299,11.969,12.65,4.186,0.721,0.628,0.19,0.056
1764061591588,12.455,13.325,4.379,0.721,0.628,0.19,0.055
1764061592331,11.488,11.989,3.996,0.721,0.629,0.19,0.056
1764061593378,12.455,13.325,4.379,0.721,0.629,0.19,0.056
1764061593665,12.944,14.014,4.575,0.721,0.629,0.19,0.056
1764061594125,13.437,14.716,4.773,0.721,0.628,0.19,0.056
1764061594325,12.455,13.325,4.379,0.721,0.628,0.19,0.056
1764061594558,11.488,11.989,3.996,0.721,0.628,0.19,0.056
1764061595002,11.488,11.989,3.996,0.721,0.628,0.19,0.056
1764061595394,11.488,11.989,3.996,0.722,0.628,0.19,0.055
1764061595961,12.455,13.325,4.379,0.721,0.627,0.19,0.056
1764061596397,12.455,13.325,4.379,0.722,0.628,0.19,0.056
1764061597150,12.455,13.325,4.379,0.722,0.627,0.19,0.056
1764061597442,12.455,13.325,4.379,0.722,0.628,0.19,0.056
1764061597539,11.969,12.65,4.186,0.722,0.627,0.19,0.056
1764061597719,11.488,11.989,3.996,0.722,0.627,0.19,0.056
1764061599393,11.488,11.989,3.996,0.722,0.627,0.19,0.055
1764061599695,13.437,14.716,4.773,0.721,0.626,0.19,0.056
1764061600525,12.944,14.014,4.575,0.722,0.626,0.19,0.056
1764061600703,11.488,11.989,3.996,0.722,0.626,0.19,0.056
1764061601100,12.944,14.014,4.575,0.722,0.627,0.19,0.056
1764061601577,11.969,12.65,4.186,0.722,0.626,0.19,0.056
1764061602193,12.455,13.325,4.379,0.721,0.626,0.189,0.056
1764061602403,12.455,13.325,4.379,0.722,0.627,0.19,0.056
1764061602695,11.488,11.989,3.996,0.722,0.626,0.19,0.056
1764061603081,11.488,11.989,3.996,0.721,0.626,0.189,0.056
1764061603549,11.969,12.65,4.186,0.721,0.626,0.189,0.056
1764061603997,11.969,12.65,4.186,0.721,0.626,0.19,0.056
1764061604400,11.969,12.65,4.186,0.722,0.626,0.189,0.056
1764061605009,11.969,12.65,4.186,0.721,0.626,0.19,0.056
1764061606073,12.455,13.325,4.379,0.721,0.625,0.189,0.056
1764061606431,12.944,14.014,4.575,0.721,0.626,0.189,0.056
1764061606714,13.437,14.716,4.773,0.721,0.626,0.189,0.056
1764061607295,11.488,11.989,3.996,0.721,0.626,0.19,0.056
1764061607555,11.488,11.989,3.996,0.721,0.626,0.19,0.057
1764061608041,12.455,13.325,4.379,0.721,0.625,0.19,0.057
1764061609157,12.455,13.325,4.379,0.721,0.626,0.189,0.056
1764061609638,13.437,14.716,4.773,0.721,0.625,0.189,0.056
1764061610004,12.944,14.014,4.575,0.721,0.624,0.189,0.056
1764061610176,11.488,11.989,3.996,0.722,0.624,0.189,0.057
1764061610573,11.969,12.65,4.186,0.721,0.625,0.189,0.056
1764061611061,11.969,12.65,4.186,0.721,0.625,0.189,0.056
1764061611397,11.969,12.65,4.186,0.721,0.625,0.189,0.056
1764061612144,11.969,12.65,4.186,0.722,0.625,0.189,0.056
1764061612576,12.455,13.325,4.379,0.722,0.625,0.189,0.056
1764061613892,12.455,13.325,4.379,0.722,0.625,0.189,0.056
1764061617973,13.934,15.432,4.973,0.722,0.624,0.189,0.056
1764061624756,18.038,21.628,6.663,0.724,0.622,0.189,0.057
1764061625403,11.488,11.989,3.996,0.724,0.622,0.189,0.057
1764061625606,11.969,12.65,4.186,0.724,0.621,0.189,0.057
1764061626163,11.969,12.65,4.186,0.725,0.622,0.189,0.057
1764061626724,12.455,13.325,4.379,0.724,0.622,0.189,0.057
1764061627062,11.969,12.65,4.186,0.724,0.621,0.188,0.057
1764061628212,11.488,11.989,3.996,0.724,0.622,0.189,0.057
1764061628697,13.437,14.716,4.773,0.724,0.621,0.188,0.057
1764061628930,12.944,14.014,4.575,0.724,0.621,0.189,0.057
1764061629439,11.969,12.65,4.186,0.724,0.622,0.189,0.057
1764061630014,11.488,11.989,3.996,0.724,0.621,0.189,0.057
1764061631287,12.455,13.325,4.379,0.724,0.62,0.189,0.057
1764061631788,13.934,15.432,4.973,0.725,0.62,0.189,0.057
1764061631941,11.488,11.989,3.996,0.724,0.621,0.189,0.057
1764061632709,11.488,11.989,3.996,0.724,0.621,0.189,0.057
1764061632905,12.944,14.014,4.575,0.724,0.62,0.189,0.057
1764061633084,11.969,12.65,4.186,0.724,0.621,0.189,0.057
1764061633466,11.969,12.65,4.186,0.725,0.62,0.189,0.057
1764061633747,11.488,11.989,3.996,0.725,0.621,0.189,0.057
1764061634427,11.488,11.989,3.996,0.725,0.62,0.189,0.057
1764061634875,12.944,14.014,4.575,0.725,0.62,0.189,0.057
1764061635162,11.969,12.65,4.186,0.725,0.62,0.189,0.057
1764061636663,11.488,11.989,3.996,0.726,0.62,0.189,0.057
1764061637407,14.435,16.161,5.176,0.725,0.619,0.189,0.057
1764061637867,12.455,13.325,4.379,0.725,0.62,0.189,0.057
1764061638059,12.944,14.014,4.575,0.725,0.619,0.189,0.057
1764061638525,11.488,11.989,3.996,0.725,0.619,0.189,0.057
1764061638584,12.455,13.325,4.379,0.725,0.618,0.189,0.057
1764061639367,11.488,11.989,3.996,0.726,0.619,0.189,0.058
1764061639637,11.969,12.65,4.186,0.725,0.62,0.189,0.058
1764061640230,11.969,12.65,4.186,0.726,0.619,0.189,0.057
1764061640398,12.455,13.325,4.379,0.726,0.619,0.189,0.057
1764061641627,11.969,12.65,4.186,0.725,0.618,0.189,0.057
1764061643046,13.437,14.716,4.773,0.725,0.618,0.189,0.057
1764061643237,13.934,15.432,4.973,0.726,0.618,0.189,0.058
1764061643977,11.969,12.65,4.186,0.725,0.618,0.189,0.057
1764061644535,11.969,12.65,4.186,0.725,0.618,0.189,0.057
1764061645006,12.944,14.014,4.575,0.726,0.618,0.189,0.057
1764061645755,12.944,14.014,4.575,0.725,0.618,0.189,0.057
1764061646237,12.455,13.325,4.379,0.725,0.618,0.189,0.058
1764061646612,12.455,13.325,4.379,0.725,0.617,0.189,0.057
1764061647180,11.969,12.65,4.186,0.725,0.617,0.189,0.058
1764061648214,12.455,13.325,4.379,0.726,0.617,0.189,0.058
1764061648587,12.944,14.014,4.575,0.725,0.617,0.189,0.057
1764061648668,13.437,14.716,4.773,0.725,0.617,0.189,0.058
1764061649235,11.488,11.989,3.996,0.725,0.617,0.189,0.058
1764061649666,11.488,11.989,3.996,0.725,0.617,0.189,0.058
1764061650261,12.455,13.325,4.379,0.725,0.617,0.189,0.058
1764061651108,12.455,13.325,4.379,0.726,0.617,0.189,0.058
1764061651294,12.944,14.014,4.575,0.725,0.616,0.189,0.058
1764061651775,12.944,14.014,4.575,0.726,0.617,0.189,0.058
1764061652039,11.969,12.65,4.186,0.726,0.617,0.189,0.057
1764061652739,11.488,11.989,3.996,0.725,0.616,0.189,0.058
1764061653073,12.455,13.325,4.379,0.725,0.617,0.189,0.058
1764061653469,11.969,12.65,4.186,0.726,0.617,0.189,0.058
1764061653740,12.455,13.325,4.379,0.726,0.616,0.189,0.058
1764061654007,11.969,12.65,4.186,0.726,0.617,0.189,0.058
1764061654191,11.488,11.989,3.996,0.726,0.616,0.189,0.058
1764061654393,11.488,11.989,3.996,0.726,0.616,0.189,0.058
1764061654680,11.488,11.989,3.996,0.726,0.616,0.19,0.058
1764061655620,11.488,11.989,3.996,0.726,0.616,0.19,0.058
1764061656466,11.488,11.989,3.996,0.726,0.616,0.189,0.058
1764061657097,13.437,14.716,4.773,0.726,0.616,0.189,0.058
1764061657201,13.437,14.716,4.773,0.726,0.616,0.189,0.058
1764061657473,11.969,12.65,4.186,0.726,0.616,0.189,0.058
1764061658042,11.969,12.65,4.186,0.726,0.616,0.189,0.058
1764061658756,12.455,13.325,4.379,0.727,0.616,0.189,0.058
1764061659045,13.437,14.716,4.773,0.726,0.615,0.189,0.058
1764061659551,11.488,11.989,3.996,0.726,0.616,0.189,0.058
1764061660405,11.969,12.65,4.186,0.726,0.615,0.189,0.058
1764061660775,12.944,14.014,4.575,0.727,0.616,0.189,0.058
1764061660775,12.944,14.014,4.575,0.726,0.615,0.189,0.058
1764061661709,11.488,11.989,3.996,0.726,0.614,0.189,0.058
1764061662532,12.455,13.325,4.379,0.726,0.615,0.189,0.058
1764061663178,13.437,14.716,4.773,0.73,0.615,0.19,0.06
1764061663580,12.944,14.014,4.575,0.733,0.614,0.192,0.062
1764061663954,12.455,13.325,4.379,0.736,0.615,0.194,0.064
1764061664325,12.455,13.325,4.379,0.739,0.614,0.196,0.067
1764061664776,12.455,13.325,4.379,0.741,0.614,0.198,0.069
1764061665414,11.488,11.989,3.996,0.742,0.614,0.2,0.07
1764061666013,12.455,13.325,4.379,0.745,0.615,0.202,0.072
1764061666486,13.437,14.716,4.773,0.748,0.615,0.205,0.076
1764061666647,12.455,13.325,4.379,0.749,0.614,0.208,0.078
1764061667052,12.455,13.325,4.379,0.751,0.615,0.209,0.079
1764061667611,11.969,12.65,4.186,0.752,0.614,0.211,0.08
1764061668163,12.944,14.014,4.575,0.753,0.614,0.214,0.082
1764061668996,12.455,13.325,4.379,0.753,0.614,0.215,0.082
1764061669594,13.934,15.432,4.973,0.754,0.614,0.219,0.084
1764061670012,13.437,14.716,4.773,0.756,0.614,0.222,0.086
1764061670373,12.455,13.325,4.379,0.756,0.614,0.223,0.086
1764061670804,11.969,12.65,4.186,0.756,0.614,0.224,0.088
1764061671293,13.437,14.716,4.773,0.757,0.614,0.225,0.088
1764061671853,12.455,13.325,4.379,0.757,0.614,0.227,0.089
1764061672627,13.934,15.432,4.973,0.758,0.614,0.229,0.089
1764061672860,12.944,14.014,4.575,0.757,0.614,0.23,0.09
1764061673144,13.437,14.716,4.773,0.758,0.614,0.231,0.09
1764061673819,12.944,14.014,4.575,0.757,0.613,0.232,0.091
1764061674476,12.455,13.325,4.379,0.758,0.613,0.232,0.091
1764061675029,13.934,15.432,4.973,0.758,0.614,0.234,0.091
1764061675139,12.944,14.014,4.575,0.758,0.614,0.235,0.092
1764061676280,12.455,13.325,4.379,0.759,0.614,0.236,0.092
1764061677333,14.435,16.161,5.176,0.758,0.613,0.236,0.093
1764061677709,13.934,15.432,4.973,0.758,0.614,0.237,0.093
1764061678440,14.435,16.161,5.176,0.757,0.614,0.238,0.093
1764061678715,12.944,14.014,4.575,0.757,0.613,0.239,0.093
1764061679479,13.437,14.716,4.773,0.758,0.613,0.239,0.093
1764061679769,13.437,14.716,4.773,0.757,0.614,0.239,0.093
1764061680107,12.944,14.014,4.575,0.757,0.613,0.24,0.093
1764061680704,12.944,14.014,4.575,0.757,0.613,0.24,0.092
1764061680880,12.944,14.014,4.575,0.756,0.613,0.24,0.093
1764061681141,12.944,14.014,4.575,0.757,0.614,0.24,0.093
1764061681355,11.969,12.65,4.186,0.756,0.613,0.24,0.092
1764061683604,12.455,13.325,4.379,0.756,0.613,0.241,0.092
1764061684454,15.958,18.426,5.799,0.755,0.613,0.241,0.092
1764061684728,14.435,16.161,5.176,0.756,0.613,0.242,0.092
1764061685107,13.437,14.716,4.773,0.756,0.614,0.242,0.092
1764061685485,12.455,13.325,4.379,0.756,0.613,0.242,0.091
1764061685648,12.944,14.014,4.575,0.754,0.613,0.242,0.092
1764061686620,12.455,13.325,4.379,0.755,0.613,0.241,0.092
1764061686794,13.934,15.432,4.973,0.755,0.613,0.241,0.092
1764061687172,13.437,14.716,4.773,0.754,0.613,0.242,0.092
1764061687643,12.455,13.325,4.379,0.754,0.613,0.241,0.092
1764061687917,11.969,12.65,4.186,0.754,0.613,0.241,0.091
1764061688095,12.455,13.325,4.379,0.754,0.613,0.242,0.091
1764061688399,12.455,13.325,4.379,0.754,0.613,0.241,0.091
1764061688659,12.944,14.014,4.575,0.753,0.613,0.241,0.091
1764061689619,12.455,13.325,4.379,0.753,0.613,0.242,0.091
1764061690280,13.437,14.716,4.773,0.753,0.613,0.242,0.092
1764061690366,14.435,16.161,5.176,0.754,0.613,0.242,0.091
1764061690649,12.455,13.325,4.379,0.752,0.613,0.242,0.091
1764061690812,11.969,12.65,4.186,0.752,0.613,0.241,0.09
1764061691474,12.455,13.325,4.379,0.752,0.613,0.241,0.091
1764061691924,12.944,14.014,4.575,0.752,0.613,0.241,0.09
1764061692521,13.437,14.716,4.773,0.753,0.613,0.241,0.09
1764061692864,13.437,14.716,4.773,0.753,0.613,0.241,0.09
1764061693393,11.969,12.65,4.186,0.752,0.612,0.241,0.09
1764061693846,13.437,14.716,4.773,0.752,0.612,0.241,0.091
1764061694488,13.437,14.716,4.773,0.751,0.612,0.241,0.09
1764061695025,13.934,15.432,4.973,0.751,0.612,0.241,0.09
1764061695327,13.437,14.716,4.773,0.751,0.612,0.241,0.09
1764061695666,14.435,16.161,5.176,0.751,0.612,0.241,0.09
1764061695860,12.944,14.014,4.575,0.751,0.612,0.241,0.089
1764061696944,11.969,12.65,4.186,0.751,0.612,0.241,0.09
1764061697396,14.435,16.161,5.176,0.75,0.612,0.241,0.09
1764061698140,13.934,15.432,4.973,0.751,0.612,0.24,0.09
1764061698539,13.934,15.432,4.973,0.75,0.612,0.24,0.09
1764061698803,13.934,15.432,4.973,0.75,0.611,0.24,0.089
