timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1765189754644,24.033,31.476,9.224,0.725,0.676,0.182,0.043
1765189754851,24.033,31.476,9.224,0.725,0.677,0.182,0.043
1765189754851,24.033,31.476,9.224,0.726,0.677,0.182,0.042
1765189755311,24.033,31.476,9.224,0.725,0.676,0.182,0.043
1765189755402,24.033,31.476,9.224,0.725,0.676,0.181,0.043
1765189755727,24.033,31.476,9.224,0.725,0.676,0.182,0.042
1765189755906,24.033,31.476,9.224,0.725,0.677,0.182,0.043
1765189756414,23.472,30.519,8.98,0.725,0.677,0.182,0.043
1765189756624,24.033,31.476,9.224,0.725,0.676,0.182,0.043
1765189757085,24.033,31.476,9.224,0.725,0.676,0.181,0.042
1765189757200,24.033,31.476,9.224,0.725,0.677,0.181,0.042
1765189757311,24.033,31.476,9.224,0.725,0.676,0.181,0.043
1765189757565,23.472,30.519,8.98,0.725,0.677,0.181,0.042
1765189757838,24.033,31.476,9.224,0.724,0.677,0.181,0.043
1765189758045,23.472,30.519,8.98,0.724,0.677,0.181,0.043
1765189758335,23.472,30.519,8.98,0.724,0.676,0.181,0.043
1765189758577,23.472,30.519,8.98,0.723,0.676,0.181,0.043
1765189759042,23.472,30.519,8.98,0.724,0.676,0.181,0.042
1765189759148,23.472,30.519,8.98,0.723,0.676,0.181,0.042
1765189759436,23.472,30.519,8.98,0.724,0.677,0.181,0.043
1765189759668,23.472,30.519,8.98,0.724,0.677,0.181,0.042
1765189760039,23.472,30.519,8.98,0.723,0.677,0.18,0.042
1765189760573,23.472,30.519,8.98,0.723,0.677,0.181,0.043
1765189760744,24.033,31.476,9.224,0.723,0.677,0.18,0.042
1765189760752,22.914,29.574,8.739,0.723,0.676,0.18,0.042
1765189761374,23.472,30.519,8.98,0.723,0.677,0.18,0.043
1765189761607,21.808,27.721,8.262,0.723,0.677,0.18,0.042
1765189761607,23.472,30.519,8.98,0.722,0.677,0.18,0.042
1765189762324,22.914,29.574,8.739,0.722,0.676,0.18,0.042
1765189762537,23.472,30.519,8.98,0.722,0.677,0.179,0.042
1765189762630,23.472,30.519,8.98,0.721,0.676,0.179,0.042
1765189763217,22.914,29.574,8.739,0.721,0.677,0.179,0.042
1765189763490,22.914,29.574,8.739,0.721,0.676,0.178,0.042
1765189763586,22.36,28.641,8.499,0.72,0.676,0.179,0.042
1765189764030,22.36,28.641,8.499,0.72,0.676,0.178,0.042
1765189764030,22.914,29.574,8.739,0.72,0.677,0.178,0.042
1765189764664,22.36,28.641,8.499,0.719,0.677,0.178,0.042
1765189764785,23.472,30.519,8.98,0.718,0.677,0.178,0.042
1765189765220,22.914,29.574,8.739,0.718,0.677,0.178,0.042
1765189765429,22.914,29.574,8.739,0.717,0.676,0.177,0.042
1765189765981,22.914,29.574,8.739,0.718,0.677,0.177,0.042
1765189766278,22.914,29.574,8.739,0.716,0.677,0.177,0.042
1765189766588,22.914,29.574,8.739,0.715,0.676,0.176,0.042
1765189767003,22.36,28.641,8.499,0.716,0.677,0.176,0.042
1765189767271,22.914,29.574,8.739,0.715,0.676,0.176,0.042
1765189767453,22.914,29.574,8.739,0.714,0.676,0.175,0.042
1765189767656,22.36,28.641,8.499,0.713,0.676,0.175,0.041
1765189768133,22.36,28.641,8.499,0.713,0.677,0.175,0.041
1765189768133,22.36,28.641,8.499,0.712,0.677,0.174,0.041
1765189768749,21.808,27.721,8.262,0.712,0.676,0.174,0.041
1765189768930,22.914,29.574,8.739,0.711,0.676,0.174,0.041
1765189768938,21.808,27.721,8.262,0.711,0.677,0.174,0.041
1765189769382,22.36,28.641,8.499,0.711,0.677,0.174,0.041
1765189769518,21.808,27.721,8.262,0.71,0.676,0.174,0.041
1765189769856,22.36,28.641,8.499,0.71,0.676,0.173,0.041
1765189770058,21.26,26.813,8.027,0.709,0.676,0.173,0.041
1765189770641,21.808,27.721,8.262,0.709,0.676,0.173,0.041
1765189770888,22.36,28.641,8.499,0.708,0.676,0.172,0.041
1765189770888,21.808,27.721,8.262,0.708,0.677,0.172,0.041
1765189771103,21.808,27.721,8.262,0.708,0.676,0.172,0.041
1765189771371,21.808,27.721,8.262,0.707,0.676,0.172,0.041
1765189771924,21.808,27.721,8.262,0.705,0.676,0.172,0.041
1765189772299,21.808,27.721,8.262,0.706,0.676,0.172,0.041
1765189772406,22.36,28.641,8.499,0.706,0.676,0.172,0.041
1765189772504,21.26,26.813,8.027,0.705,0.676,0.171,0.041
1765189773059,21.808,27.721,8.262,0.705,0.676,0.171,0.04
1765189773312,21.808,27.721,8.262,0.704,0.676,0.171,0.041
1765189773313,21.26,26.813,8.027,0.704,0.676,0.17,0.04
1765189773835,21.26,26.813,8.027,0.703,0.676,0.17,0.041
1765189774051,21.808,27.721,8.262,0.702,0.676,0.17,0.04
1765189774066,21.26,26.813,8.027,0.702,0.676,0.169,0.041
1765189774694,21.808,27.721,8.262,0.702,0.676,0.169,0.041
1765189774891,21.808,27.721,8.262,0.701,0.677,0.169,0.04
1765189775013,21.26,26.813,8.027,0.701,0.677,0.169,0.041
1765189775478,21.808,27.721,8.262,0.7,0.676,0.169,0.04
1765189775664,21.808,27.721,8.262,0.7,0.676,0.168,0.04
1765189775771,21.26,26.813,8.027,0.7,0.676,0.168,0.041
1765189776322,21.26,26.813,8.027,0.699,0.676,0.168,0.041
1765189776322,21.808,27.721,8.262,0.699,0.676,0.168,0.041
1765189776888,21.26,26.813,8.027,0.699,0.676,0.168,0.041
1765189777081,21.808,27.721,8.262,0.699,0.676,0.168,0.04
1765189777553,21.26,26.813,8.027,0.698,0.676,0.168,0.04
1765189777553,21.808,27.721,8.262,0.698,0.676,0.167,0.04
1765189777903,21.26,26.813,8.027,0.698,0.676,0.167,0.04
1765189778282,21.26,26.813,8.027,0.698,0.676,0.167,0.041
1765189778464,21.808,27.721,8.262,0.698,0.676,0.167,0.04
1765189778877,21.26,26.813,8.027,0.698,0.676,0.167,0.04
1765189778980,21.808,27.721,8.262,0.698,0.676,0.166,0.04
1765189779739,21.26,26.813,8.027,0.698,0.676,0.166,0.04
1765189779941,21.808,27.721,8.262,0.698,0.676,0.166,0.04
1765189780104,21.808,27.721,8.262,0.698,0.676,0.166,0.04
1765189780283,21.26,26.813,8.027,0.698,0.676,0.166,0.04
1765189780795,21.26,26.813,8.027,0.699,0.676,0.166,0.041
1765189780882,21.26,26.813,8.027,0.698,0.676,0.166,0.04
1765189781349,21.808,27.721,8.262,0.698,0.675,0.165,0.04
1765189781683,21.808,27.721,8.262,0.697,0.675,0.165,0.041
1765189781826,21.26,26.813,8.027,0.697,0.676,0.165,0.041
1765189782354,21.26,26.813,8.027,0.697,0.675,0.165,0.04
1765189782806,21.26,26.813,8.027,0.697,0.676,0.165,0.04
1765189783117,21.808,27.721,8.262,0.697,0.675,0.164,0.04
1765189783244,21.808,27.721,8.262,0.695,0.676,0.164,0.04
1765189783330,21.26,26.813,8.027,0.695,0.675,0.164,0.04
1765189783594,21.26,26.813,8.027,0.695,0.675,0.164,0.04
1765189783869,21.26,26.813,8.027,0.695,0.676,0.164,0.041
1765189784275,21.26,26.813,8.027,0.695,0.675,0.164,0.041
1765189784395,21.26,26.813,8.027,0.695,0.675,0.164,0.041
1765189785060,21.26,26.813,8.027,0.695,0.675,0.164,0.041
1765189785331,21.26,26.813,8.027,0.695,0.676,0.164,0.041
1765189785831,21.808,27.721,8.262,0.695,0.675,0.163,0.04
1765189786225,21.26,26.813,8.027,0.695,0.676,0.163,0.04
1765189786498,22.36,28.641,8.499,0.694,0.675,0.163,0.04
1765189786802,21.808,27.721,8.262,0.693,0.675,0.162,0.04
1765189786899,21.26,26.813,8.027,0.694,0.675,0.162,0.04
1765189787282,21.26,26.813,8.027,0.693,0.675,0.162,0.04
1765189787367,21.26,26.813,8.027,0.694,0.676,0.162,0.04
1765189787616,21.26,26.813,8.027,0.694,0.675,0.162,0.04
1765189787934,21.26,26.813,8.027,0.693,0.675,0.162,0.04
1765189788229,21.26,26.813,8.027,0.693,0.675,0.161,0.04
1765189788381,21.26,26.813,8.027,0.693,0.675,0.161,0.04
1765189788608,21.26,26.813,8.027,0.693,0.676,0.162,0.041
1765189788924,21.26,26.813,8.027,0.693,0.675,0.161,0.04
1765189789212,21.26,26.813,8.027,0.693,0.675,0.161,0.04
1765189789315,21.26,26.813,8.027,0.693,0.676,0.161,0.04
1765189789830,21.26,26.813,8.027,0.693,0.674,0.161,0.04
1765189789843,20.715,25.917,7.794,0.693,0.675,0.161,0.04
1765189790367,21.26,26.813,8.027,0.693,0.675,0.161,0.04
1765189790541,21.26,26.813,8.027,0.693,0.675,0.16,0.04
1765189790776,21.26,26.813,8.027,0.693,0.675,0.16,0.04
1765189791313,19.634,24.164,7.335,0.693,0.675,0.16,0.04
1765189791475,21.26,26.813,8.027,0.693,0.675,0.16,0.04
1765189791593,21.26,26.813,8.027,0.693,0.675,0.16,0.04
1765189792024,21.26,26.813,8.027,0.693,0.674,0.16,0.041
1765189792097,21.26,26.813,8.027,0.693,0.675,0.16,0.04
1765189792341,21.26,26.813,8.027,0.693,0.674,0.159,0.039
1765189792541,21.26,26.813,8.027,0.692,0.675,0.159,0.04
1765189792826,20.715,25.917,7.794,0.692,0.675,0.159,0.04
1765189793081,21.26,26.813,8.027,0.693,0.675,0.159,0.04
1765189793345,21.26,26.813,8.027,0.691,0.674,0.159,0.039
1765189793541,21.26,26.813,8.027,0.693,0.675,0.159,0.039
1765189793801,21.26,26.813,8.027,0.693,0.675,0.159,0.04
1765189794098,21.26,26.813,8.027,0.693,0.675,0.159,0.04
1765189794591,21.26,26.813,8.027,0.694,0.675,0.159,0.04
1765189794591,21.26,26.813,8.027,0.694,0.675,0.159,0.04
1765189795025,21.26,26.813,8.027,0.694,0.675,0.159,0.04
1765189795300,21.26,26.813,8.027,0.694,0.675,0.159,0.04
1765189795386,21.808,27.721,8.262,0.693,0.675,0.158,0.04
1765189795674,21.26,26.813,8.027,0.694,0.674,0.158,0.04
1765189795874,21.26,26.813,8.027,0.694,0.674,0.159,0.04
1765189796351,21.26,26.813,8.027,0.693,0.675,0.158,0.04
1765189796611,21.26,26.813,8.027,0.693,0.675,0.158,0.04
1765189796715,21.26,26.813,8.027,0.693,0.674,0.158,0.04
1765189797238,21.26,26.813,8.027,0.694,0.674,0.158,0.04
1765189797330,21.26,26.813,8.027,0.694,0.674,0.158,0.04
1765189797832,20.715,25.917,7.794,0.694,0.675,0.158,0.04
1765189798005,21.808,27.721,8.262,0.694,0.675,0.158,0.04
1765189798010,21.26,26.813,8.027,0.694,0.675,0.158,0.04
1765189798284,21.26,26.813,8.027,0.694,0.675,0.158,0.04
1765189798558,21.26,26.813,8.027,0.694,0.675,0.157,0.04
1765189798847,21.26,26.813,8.027,0.694,0.674,0.158,0.04
1765189799122,21.26,26.813,8.027,0.694,0.675,0.157,0.04
1765189799717,21.26,26.813,8.027,0.694,0.674,0.157,0.04
1765189799919,21.808,27.721,8.262,0.694,0.674,0.157,0.04
1765189799919,21.26,26.813,8.027,0.694,0.675,0.157,0.04
1765189800444,21.26,26.813,8.027,0.694,0.674,0.157,0.04
1765189800782,21.26,26.813,8.027,0.693,0.674,0.157,0.04
1765189801223,21.26,26.813,8.027,0.693,0.674,0.157,0.04
1765189801635,21.808,27.721,8.262,0.694,0.674,0.157,0.04
1765189801979,21.808,27.721,8.262,0.694,0.674,0.157,0.04
1765189802104,21.808,27.721,8.262,0.694,0.674,0.157,0.04
1765189802204,21.26,26.813,8.027,0.694,0.674,0.157,0.04
1765189802754,21.26,26.813,8.027,0.694,0.674,0.157,0.04
1765189802923,21.808,27.721,8.262,0.694,0.674,0.157,0.04
1765189803020,21.26,26.813,8.027,0.694,0.674,0.156,0.04
1765189803529,21.26,26.813,8.027,0.694,0.674,0.156,0.04
1765189803818,21.808,27.721,8.262,0.694,0.674,0.156,0.04
1765189803818,21.26,26.813,8.027,0.693,0.674,0.156,0.04
1765189804096,21.808,27.721,8.262,0.693,0.674,0.156,0.04
1765189804408,21.26,26.813,8.027,0.694,0.674,0.156,0.04
1765189804928,21.26,26.813,8.027,0.693,0.675,0.156,0.04
1765189805018,21.808,27.721,8.262,0.693,0.674,0.156,0.04
1765189805604,21.26,26.813,8.027,0.693,0.675,0.156,0.04
1765189805931,21.808,27.721,8.262,0.693,0.675,0.155,0.04
1765189806200,21.26,26.813,8.027,0.693,0.674,0.155,0.039
1765189806201,21.808,27.721,8.262,0.693,0.674,0.155,0.04
1765189807049,21.26,26.813,8.027,0.693,0.674,0.155,0.04
1765189807407,20.715,25.917,7.794,0.693,0.674,0.156,0.04
1765189807754,20.715,25.917,7.794,0.693,0.674,0.154,0.04
1765189808055,21.808,27.721,8.262,0.693,0.674,0.155,0.039
1765189808170,21.808,27.721,8.262,0.693,0.674,0.155,0.04
1765189808728,21.26,26.813,8.027,0.693,0.674,0.155,0.04
1765189808931,21.808,27.721,8.262,0.693,0.674,0.154,0.04
1765189809035,21.26,26.813,8.027,0.694,0.674,0.155,0.04
1765189809528,21.26,26.813,8.027,0.694,0.675,0.154,0.04
1765189809675,21.26,26.813,8.027,0.694,0.674,0.154,0.04
1765189809783,21.26,26.813,8.027,0.694,0.675,0.154,0.04
1765189810407,21.26,26.813,8.027,0.693,0.674,0.154,0.04
1765189810683,21.808,27.721,8.262,0.694,0.674,0.154,0.04
1765189810809,21.808,27.721,8.262,0.694,0.674,0.154,0.04
1765189811329,21.26,26.813,8.027,0.694,0.674,0.154,0.04
1765189811519,19.634,24.164,7.335,0.693,0.674,0.154,0.04
1765189811622,21.808,27.721,8.262,0.693,0.674,0.154,0.04
1765189812152,21.26,26.813,8.027,0.693,0.674,0.154,0.04
1765189812272,21.808,27.721,8.262,0.693,0.674,0.154,0.04
1765189812507,21.26,26.813,8.027,0.693,0.674,0.153,0.04
1765189812666,21.26,26.813,8.027,0.693,0.674,0.153,0.04
1765189812983,21.26,26.813,8.027,0.694,0.674,0.153,0.04
1765189813377,21.26,26.813,8.027,0.693,0.674,0.153,0.04
1765189813518,20.715,25.917,7.794,0.693,0.674,0.154,0.04
1765189813755,21.26,26.813,8.027,0.693,0.674,0.153,0.04
1765189814093,21.808,27.721,8.262,0.693,0.674,0.153,0.04
1765189814185,21.808,27.721,8.262,0.693,0.674,0.153,0.04
1765189814441,21.26,26.813,8.027,0.694,0.674,0.153,0.04
1765189815005,20.715,25.917,7.794,0.694,0.674,0.153,0.04
1765189815091,22.36,28.641,8.499,0.694,0.674,0.153,0.04
1765189815700,21.808,27.721,8.262,0.694,0.674,0.153,0.04
1765189815800,21.26,26.813,8.027,0.694,0.674,0.153,0.04
1765189815893,21.26,26.813,8.027,0.694,0.674,0.153,0.04
1765189816222,21.26,26.813,8.027,0.694,0.674,0.153,0.04
1765189816458,21.26,26.813,8.027,0.694,0.674,0.153,0.04
1765189816840,21.26,26.813,8.027,0.695,0.674,0.153,0.04
1765189816929,21.808,27.721,8.262,0.694,0.674,0.152,0.04
1765189817599,21.808,27.721,8.262,0.695,0.674,0.153,0.04
1765189817995,21.808,27.721,8.262,0.694,0.674,0.152,0.04
1765189817995,22.36,28.641,8.499,0.695,0.674,0.152,0.04
1765189818280,21.808,27.721,8.262,0.695,0.674,0.152,0.04
1765189818533,21.26,26.813,8.027,0.695,0.674,0.152,0.04
1765189818750,21.26,26.813,8.027,0.695,0.674,0.152,0.04
1765189819004,21.26,26.813,8.027,0.694,0.674,0.152,0.04
1765189819770,21.26,26.813,8.027,0.695,0.674,0.152,0.04
1765189819960,21.808,27.721,8.262,0.695,0.674,0.152,0.04
1765189820014,21.808,27.721,8.262,0.695,0.674,0.152,0.04
1765189820531,21.808,27.721,8.262,0.695,0.673,0.152,0.04
1765189820599,21.808,27.721,8.262,0.695,0.674,0.152,0.04
1765189821235,21.808,27.721,8.262,0.695,0.673,0.151,0.04
1765189821254,22.36,28.641,8.499,0.695,0.673,0.151,0.04
1765189821533,21.808,27.721,8.262,0.697,0.674,0.152,0.04
1765189822003,21.808,27.721,8.262,0.698,0.674,0.153,0.04
1765189822386,22.36,28.641,8.499,0.7,0.674,0.153,0.04
1765189822386,23.472,30.519,8.98,0.702,0.674,0.153,0.04
1765189823045,23.472,30.519,8.98,0.704,0.674,0.154,0.041
1765189823235,24.033,31.476,9.224,0.706,0.673,0.154,0.04
1765189823236,24.033,31.476,9.224,0.708,0.673,0.154,0.04
1765189823592,24.033,31.476,9.224,0.709,0.673,0.155,0.041
1765189823792,24.033,31.476,9.224,0.711,0.674,0.156,0.041
1765189824348,24.597,32.446,9.47,0.713,0.674,0.156,0.041
1765189824608,25.165,33.428,9.718,0.714,0.673,0.157,0.041
1765189824728,24.597,32.446,9.47,0.715,0.673,0.157,0.041
1765189825310,24.597,32.446,9.47,0.715,0.673,0.157,0.041
1765189825383,25.735,34.423,9.968,0.717,0.673,0.158,0.041
1765189825475,25.165,33.428,9.718,0.717,0.673,0.159,0.041
1765189826048,24.597,32.446,9.47,0.718,0.673,0.159,0.041
1765189826716,25.165,33.428,9.718,0.719,0.672,0.159,0.041
1765189827025,25.165,33.428,9.718,0.719,0.673,0.16,0.041
1765189827274,26.885,36.448,10.474,0.721,0.672,0.16,0.041
1765189827573,25.735,34.423,9.968,0.721,0.673,0.161,0.041
1765189827593,25.165,33.428,9.718,0.721,0.673,0.161,0.041
1765189827917,25.165,33.428,9.718,0.721,0.672,0.161,0.041
1765189828410,25.165,33.428,9.718,0.722,0.673,0.161,0.041
1765189828865,25.735,34.423,9.968,0.722,0.672,0.162,0.041
1765189829345,25.165,33.428,9.718,0.724,0.673,0.163,0.042
1765189829345,26.309,35.429,10.22,0.725,0.673,0.163,0.042
1765189829439,25.165,33.428,9.718,0.726,0.673,0.163,0.042
1765189829961,25.735,34.423,9.968,0.726,0.672,0.163,0.042
1765189830090,25.735,34.423,9.968,0.726,0.672,0.164,0.042
1765189830601,25.165,33.428,9.718,0.726,0.673,0.163,0.042
1765189830696,25.735,34.423,9.968,0.726,0.672,0.164,0.042
1765189830874,25.165,33.428,9.718,0.727,0.672,0.164,0.043
1765189831445,25.165,33.428,9.718,0.727,0.673,0.164,0.042
1765189831694,26.309,35.429,10.22,0.727,0.672,0.164,0.042
1765189832116,25.165,33.428,9.718,0.727,0.672,0.164,0.042
1765189832232,25.735,34.423,9.968,0.727,0.673,0.165,0.042
1765189832236,25.165,33.428,9.718,0.727,0.672,0.165,0.042
1765189832726,25.165,33.428,9.718,0.727,0.672,0.165,0.042
1765189833053,25.165,33.428,9.718,0.727,0.672,0.165,0.042
1765189833152,25.165,33.428,9.718,0.727,0.673,0.165,0.042
1765189833580,25.165,33.428,9.718,0.727,0.672,0.165,0.042
1765189833872,25.165,33.428,9.718,0.727,0.672,0.166,0.042
1765189833967,24.597,32.446,9.47,0.727,0.672,0.166,0.042
1765189834534,25.165,33.428,9.718,0.727,0.672,0.166,0.042
1765189834618,25.165,33.428,9.718,0.727,0.672,0.166,0.042
1765189835129,25.165,33.428,9.718,0.727,0.672,0.166,0.042
1765189835130,25.165,33.428,9.718,0.727,0.672,0.166,0.042
1765189835852,25.165,33.428,9.718,0.727,0.671,0.166,0.042
1765189836149,25.165,33.428,9.718,0.727,0.672,0.166,0.042
1765189836323,25.735,34.423,9.968,0.726,0.671,0.166,0.042
1765189836404,25.165,33.428,9.718,0.727,0.671,0.166,0.042
1765189837052,25.165,33.428,9.718,0.726,0.672,0.166,0.042
1765189837337,25.165,33.428,9.718,0.727,0.672,0.167,0.042
1765189837543,25.735,34.423,9.968,0.726,0.672,0.167,0.042
1765189838031,25.165,33.428,9.718,0.726,0.672,0.167,0.042
1765189838493,25.165,33.428,9.718,0.726,0.672,0.167,0.043
1765189838493,25.735,34.423,9.968,0.727,0.671,0.166,0.042
1765189838861,24.597,32.446,9.47,0.726,0.672,0.167,0.042
1765189839140,25.165,33.428,9.718,0.726,0.672,0.167,0.042
1765189839620,24.597,32.446,9.47,0.726,0.671,0.167,0.043
1765189839620,25.165,33.428,9.718,0.726,0.672,0.167,0.043
1765189839822,24.597,32.446,9.47,0.726,0.671,0.167,0.042
1765189840635,24.597,32.446,9.47,0.726,0.671,0.167,0.042
1765189840814,25.735,34.423,9.968,0.726,0.671,0.167,0.042
1765189840815,24.597,32.446,9.47,0.726,0.67,0.167,0.042
1765189841366,24.597,32.446,9.47,0.725,0.671,0.167,0.042
1765189841445,24.597,32.446,9.47,0.726,0.671,0.167,0.042
1765189841739,24.597,32.446,9.47,0.726,0.671,0.167,0.042
1765189842401,24.597,32.446,9.47,0.725,0.671,0.167,0.042
1765189842776,24.597,32.446,9.47,0.725,0.67,0.167,0.042
1765189843141,25.165,33.428,9.718,0.725,0.67,0.167,0.042
1765189843582,24.597,32.446,9.47,0.724,0.671,0.167,0.042
1765189843651,25.165,33.428,9.718,0.723,0.67,0.167,0.041
1765189843791,24.597,32.446,9.47,0.723,0.67,0.167,0.041
1765189844377,24.597,32.446,9.47,0.724,0.67,0.167,0.042
1765189845055,24.597,32.446,9.47,0.723,0.67,0.167,0.042
1765189845346,25.165,33.428,9.718,0.722,0.67,0.167,0.041
1765189845427,25.735,34.423,9.968,0.723,0.67,0.167,0.042
1765189845883,24.033,31.476,9.224,0.723,0.67,0.167,0.042
1765189845971,24.597,32.446,9.47,0.723,0.67,0.167,0.041
1765189846556,24.033,31.476,9.224,0.723,0.67,0.167,0.041
1765189847006,24.597,32.446,9.47,0.723,0.67,0.167,0.042
1765189847322,24.033,31.476,9.224,0.722,0.67,0.167,0.041
1765189847549,25.165,33.428,9.718,0.722,0.669,0.167,0.042
1765189847758,25.165,33.428,9.718,0.723,0.67,0.167,0.042
1765189847855,24.033,31.476,9.224,0.723,0.669,0.167,0.042
1765189848063,24.597,32.446,9.47,0.723,0.67,0.167,0.041
1765189848370,24.033,31.476,9.224,0.722,0.669,0.167,0.041
1765189848604,24.033,31.476,9.224,0.722,0.669,0.167,0.042
1765189848779,24.033,31.476,9.224,0.723,0.669,0.167,0.042
1765189849056,24.033,31.476,9.224,0.721,0.669,0.167,0.041
1765189849430,24.033,31.476,9.224,0.722,0.669,0.167,0.042
1765189849712,24.597,32.446,9.47,0.721,0.669,0.167,0.042
1765189849914,24.033,31.476,9.224,0.721,0.669,0.167,0.042
1765189850128,24.033,31.476,9.224,0.721,0.669,0.167,0.041
1765189850572,24.033,31.476,9.224,0.721,0.669,0.167,0.042
1765189850966,24.597,32.446,9.47,0.721,0.669,0.167,0.042
1765189851234,22.914,29.574,8.739,0.721,0.669,0.167,0.042
1765189851975,24.033,31.476,9.224,0.721,0.67,0.167,0.041
1765189852259,25.165,33.428,9.718,0.721,0.669,0.167,0.041
1765189852465,24.033,31.476,9.224,0.721,0.669,0.167,0.041
1765189852561,24.597,32.446,9.47,0.721,0.669,0.167,0.041
1765189852892,25.165,33.428,9.718,0.72,0.669,0.167,0.041
1765189853072,23.472,30.519,8.98,0.72,0.669,0.167,0.041
1765189853487,24.033,31.476,9.224,0.721,0.669,0.167,0.042
1765189853657,24.033,31.476,9.224,0.719,0.668,0.167,0.041
1765189854124,24.033,31.476,9.224,0.72,0.669,0.167,0.041
1765189854315,24.033,31.476,9.224,0.719,0.668,0.167,0.041
1765189854329,24.033,31.476,9.224,0.719,0.669,0.167,0.041
1765189854984,24.033,31.476,9.224,0.719,0.669,0.167,0.041
1765189855160,24.033,31.476,9.224,0.719,0.668,0.167,0.041
1765189855251,24.033,31.476,9.224,0.719,0.669,0.167,0.042
1765189855842,24.033,31.476,9.224,0.72,0.669,0.167,0.041
1765189856205,24.597,32.446,9.47,0.72,0.668,0.167,0.042
1765189856473,24.033,31.476,9.224,0.72,0.669,0.167,0.042
1765189856760,24.033,31.476,9.224,0.72,0.669,0.167,0.041
1765189856866,24.597,32.446,9.47,0.719,0.669,0.167,0.041
1765189857411,24.033,31.476,9.224,0.718,0.668,0.167,0.041
1765189857620,24.033,31.476,9.224,0.718,0.668,0.167,0.041
1765189857621,24.033,31.476,9.224,0.718,0.667,0.166,0.042
1765189858268,23.472,30.519,8.98,0.718,0.668,0.167,0.041
1765189858431,24.033,31.476,9.224,0.719,0.669,0.166,0.041
1765189858718,23.472,30.519,8.98,0.718,0.668,0.167,0.042
1765189859115,24.033,31.476,9.224,0.718,0.668,0.166,0.042
1765189859306,24.033,31.476,9.224,0.718,0.668,0.166,0.041
1765189859490,24.033,31.476,9.224,0.718,0.668,0.167,0.041
1765189859835,23.472,30.519,8.98,0.718,0.668,0.166,0.041
1765189860043,24.033,31.476,9.224,0.717,0.668,0.166,0.041
1765189860133,24.033,31.476,9.224,0.718,0.668,0.166,0.041
1765189860796,23.472,30.519,8.98,0.718,0.667,0.166,0.041
1765189861064,23.472,30.519,8.98,0.718,0.668,0.166,0.041
1765189861260,24.597,32.446,9.47,0.718,0.668,0.166,0.041
1765189861721,23.472,30.519,8.98,0.718,0.668,0.166,0.041
1765189861933,24.033,31.476,9.224,0.718,0.667,0.166,0.042
1765189861933,22.914,29.574,8.739,0.718,0.668,0.166,0.041
1765189862514,24.033,31.476,9.224,0.718,0.667,0.166,0.042
1765189862514,24.033,31.476,9.224,0.717,0.668,0.166,0.042
1765189862738,24.033,31.476,9.224,0.718,0.667,0.166,0.041
1765189863041,24.033,31.476,9.224,0.718,0.667,0.166,0.042
1765189863247,23.472,30.519,8.98,0.718,0.667,0.166,0.041
1765189863499,23.472,30.519,8.98,0.718,0.667,0.166,0.042
1765189863774,23.472,30.519,8.98,0.717,0.667,0.166,0.041
1765189863966,23.472,30.519,8.98,0.717,0.667,0.166,0.041
1765189864253,24.033,31.476,9.224,0.717,0.668,0.166,0.041
1765189864537,23.472,30.519,8.98,0.717,0.667,0.166,0.042
1765189865009,23.472,30.519,8.98,0.717,0.667,0.166,0.042
1765189865009,23.472,30.519,8.98,0.717,0.667,0.166,0.041
1765189865675,22.36,28.641,8.499,0.717,0.667,0.166,0.041
1765189866247,24.033,31.476,9.224,0.716,0.667,0.166,0.041
1765189866692,24.033,31.476,9.224,0.717,0.667,0.166,0.041
1765189867078,24.597,32.446,9.47,0.716,0.667,0.165,0.041
1765189867275,25.165,33.428,9.718,0.716,0.667,0.166,0.041
1765189867326,23.472,30.519,8.98,0.716,0.667,0.165,0.041
1765189868211,23.472,30.519,8.98,0.716,0.667,0.165,0.041
1765189868496,24.033,31.476,9.224,0.715,0.666,0.166,0.041
1765189868689,24.033,31.476,9.224,0.715,0.666,0.165,0.041
1765189868741,21.808,27.721,8.262,0.715,0.667,0.165,0.041
1765189869318,23.472,30.519,8.98,0.715,0.667,0.165,0.041
1765189869526,24.033,31.476,9.224,0.715,0.666,0.165,0.041
1765189869574,23.472,30.519,8.98,0.714,0.666,0.165,0.041
1765189870373,23.472,30.519,8.98,0.716,0.667,0.165,0.041
1765189870570,24.033,31.476,9.224,0.715,0.666,0.165,0.041
1765189870620,24.033,31.476,9.224,0.715,0.666,0.165,0.041
1765189871098,23.472,30.519,8.98,0.716,0.667,0.165,0.041
1765189871179,24.033,31.476,9.224,0.717,0.667,0.165,0.041
1765189871934,23.472,30.519,8.98,0.715,0.666,0.165,0.041
1765189872433,24.033,31.476,9.224,0.716,0.666,0.165,0.041
1765189872781,24.597,32.446,9.47,0.716,0.666,0.165,0.041
1765189872972,24.597,32.446,9.47,0.714,0.666,0.165,0.041
1765189873173,22.914,29.574,8.739,0.715,0.666,0.165,0.041
1765189873729,23.472,30.519,8.98,0.715,0.666,0.165,0.041
1765189874103,23.472,30.519,8.98,0.715,0.666,0.165,0.042
1765189874579,24.033,31.476,9.224,0.715,0.666,0.165,0.041
1765189874965,24.033,31.476,9.224,0.714,0.666,0.165,0.041
1765189875312,24.033,31.476,9.224,0.715,0.666,0.165,0.042
